title,total_price,price_per_sqm,district,area,layout,floor,year_built,decoration,orientation,has_elevator,subway_distance,rooms,halls,baths,current_floor,total_floors,floor_ratio,house_age,hospital_distance,school_distance,is_near_hospital,is_near_school,is_near_subway
房源892,164.2,15818.0,龙泉驿区,103.8,2室1厅1卫,1/4,2017.0,毛坯,东,无,2826,2.0,1.0,1.0,1.0,4.0,0.25,7.0,3572,2512,False,False,False
房源893,325.8,17452.0,双流区,186.7,4室2厅2卫,4/22,2022.0,毛坯,东北,无,1914,4.0,2.0,2.0,4.0,22.0,0.1818181818181818,2.0,2354,2652,False,False,False
房源894,93.2,17558.0,锦江区,53.1,4室1厅2卫,26/25,2011.0,毛坯,西北,有,2748,4.0,1.0,2.0,26.0,25.0,1.04,13.0,4521,3868,False,False,False
房源895,157.3,16150.0,青羊区,97.4,1室1厅2卫,3/9,2014.0,毛坯,西,有,2526,1.0,1.0,2.0,3.0,9.0,0.3333333333333333,10.0,3208,1955,False,False,False
房源896,97.7,16706.0,青羊区,58.5,3室2厅1卫,22/23,2007.0,毛坯,西,有,1301,3.0,2.0,1.0,22.0,23.0,0.9565217391304348,17.0,4002,1879,False,False,False
房源897,428.9,25993.0,金牛区,165.0,4室2厅2卫,12/10,1995.0,简装,东北,有,1550,4.0,2.0,2.0,12.0,10.0,1.2,29.0,1832,2147,True,False,False
房源898,323.1,20805.0,高新区,155.3,4室2厅2卫,2/11,2007.0,毛坯,西南,有,2856,4.0,2.0,2.0,2.0,11.0,0.1818181818181818,17.0,701,2503,True,False,False
房源899,164.7,16523.0,锦江区,99.7,3室1厅1卫,10/22,2005.0,精装,东,有,406,3.0,1.0,1.0,10.0,22.0,0.4545454545454545,19.0,4007,1690,False,False,True
房源900,325.1,21485.0,青羊区,151.3,2室1厅2卫,6/18,2006.0,简装,西,有,878,2.0,1.0,2.0,6.0,18.0,0.3333333333333333,18.0,4712,2042,False,False,True
房源901,178.7,16331.0,锦江区,109.4,3室1厅2卫,2/2,1997.0,精装,西北,无,2651,3.0,1.0,2.0,2.0,2.0,1.0,27.0,1074,2225,True,False,False
房源902,390.0,23866.0,成华区,163.4,3室1厅1卫,10/16,2002.0,毛坯,北,无,2415,3.0,1.0,1.0,10.0,16.0,0.625,22.0,1036,919,True,True,False
房源903,234.4,19848.0,天府新区,118.1,2室1厅2卫,12/1,1996.0,精装,东南,无,107,2.0,1.0,2.0,12.0,1.0,12.0,28.0,2125,1574,False,False,True
房源904,195.2,17463.0,龙泉驿区,111.8,3室1厅1卫,21/8,2006.0,简装,南,有,2655,3.0,1.0,1.0,21.0,8.0,2.625,18.0,2622,1256,False,True,False
房源905,384.9,20239.0,双流区,190.2,1室2厅1卫,16/18,2021.0,简装,东,有,575,1.0,2.0,1.0,16.0,18.0,0.8888888888888888,3.0,885,2239,True,False,True
房源906,88.9,10146.0,锦江区,87.6,2室2厅1卫,13/15,2011.0,简装,南,有,1420,2.0,2.0,1.0,13.0,15.0,0.8666666666666667,13.0,3781,2681,False,False,False
房源907,84.2,12366.0,天府新区,68.1,1室2厅2卫,21/12,2002.0,精装,东南,有,2311,1.0,2.0,2.0,21.0,12.0,1.75,22.0,974,1268,True,True,False
房源908,165.7,12030.0,成华区,137.7,3室1厅1卫,8/10,2012.0,简装,东,有,584,3.0,1.0,1.0,8.0,10.0,0.8,12.0,917,2858,True,False,True
房源909,365.7,18715.0,双流区,195.4,3室1厅2卫,14/5,2018.0,精装,西北,有,2714,3.0,1.0,2.0,14.0,5.0,2.8,6.0,4100,1616,False,False,False
房源910,284.5,26663.0,锦江区,106.7,3室1厅2卫,18/19,2011.0,毛坯,东南,有,1004,3.0,1.0,2.0,18.0,19.0,0.9473684210526316,13.0,1454,1343,True,True,False
房源911,172.9,29157.0,金牛区,59.3,1室1厅2卫,15/6,1990.0,毛坯,西,有,658,1.0,1.0,2.0,15.0,6.0,2.5,34.0,1705,581,True,True,True
房源912,213.8,21190.0,天府新区,100.9,3室2厅1卫,27/11,2018.0,精装,东北,有,2067,3.0,2.0,1.0,27.0,11.0,2.4545454545454546,6.0,4620,3144,False,False,False
房源913,258.1,20504.0,双流区,125.9,3室1厅2卫,21/11,1994.0,简装,西,有,2385,3.0,1.0,2.0,21.0,11.0,1.9090909090909087,30.0,2490,3372,False,False,False
房源914,66.8,8995.0,锦江区,74.3,4室2厅2卫,20/20,1999.0,精装,西北,有,1227,4.0,2.0,2.0,20.0,20.0,1.0,25.0,4072,2466,False,False,False
房源915,227.3,15287.0,天府新区,148.7,1室2厅2卫,21/18,2008.0,精装,东北,有,1333,1.0,2.0,2.0,21.0,18.0,1.1666666666666667,16.0,4880,1358,False,True,False
房源916,280.8,14061.0,成华区,199.7,4室1厅1卫,25/18,2006.0,精装,西,有,2701,4.0,1.0,1.0,25.0,18.0,1.3888888888888888,18.0,4658,497,False,True,False
房源917,175.5,14896.0,锦江区,117.8,4室2厅1卫,10/2,2002.0,毛坯,东南,有,2975,4.0,2.0,1.0,10.0,2.0,5.0,22.0,3213,2832,False,False,False
房源918,177.1,17159.0,锦江区,103.2,4室2厅2卫,26/9,1999.0,精装,东南,有,567,4.0,2.0,2.0,26.0,9.0,2.888888888888889,25.0,2703,1382,False,True,True
房源919,172.2,15640.0,锦江区,110.1,4室1厅1卫,14/19,1991.0,毛坯,东南,无,2533,4.0,1.0,1.0,14.0,19.0,0.7368421052631579,33.0,3620,3184,False,False,False
房源920,54.5,8104.0,温江区,67.3,1室2厅2卫,10/23,1995.0,精装,南,无,2922,1.0,2.0,2.0,10.0,23.0,0.4347826086956521,29.0,1466,1484,True,True,False
房源921,396.8,21740.0,金牛区,182.5,3室1厅1卫,4/29,1997.0,毛坯,西北,有,947,3.0,1.0,1.0,4.0,29.0,0.1379310344827586,27.0,3932,1308,False,True,True
房源922,141.8,12636.0,成华区,112.2,4室1厅2卫,29/6,2014.0,精装,东南,有,2534,4.0,1.0,2.0,29.0,6.0,4.833333333333333,10.0,1188,3038,True,False,False
房源923,207.5,19196.0,双流区,108.1,4室1厅1卫,14/4,1996.0,精装,西,有,358,4.0,1.0,1.0,14.0,4.0,3.5,28.0,4743,1529,False,False,True
房源924,422.7,28370.0,温江区,149.0,4室1厅1卫,26/15,2012.0,简装,北,有,382,4.0,1.0,1.0,26.0,15.0,1.7333333333333334,12.0,4201,1335,False,True,True
房源925,155.9,13403.0,高新区,116.3,4室2厅2卫,16/7,2008.0,简装,西北,有,1749,4.0,2.0,2.0,16.0,7.0,2.2857142857142856,16.0,841,789,True,True,False
房源926,78.7,5349.0,温江区,147.2,4室2厅1卫,17/19,2011.0,精装,东南,有,1998,4.0,2.0,1.0,17.0,19.0,0.8947368421052632,13.0,2224,575,False,True,False
房源927,98.1,16570.0,龙泉驿区,59.2,2室2厅2卫,29/19,2002.0,精装,北,有,139,2.0,2.0,2.0,29.0,19.0,1.5263157894736843,22.0,4922,3040,False,False,True
房源928,404.5,23505.0,龙泉驿区,172.1,1室2厅2卫,17/6,2010.0,精装,东北,有,2633,1.0,2.0,2.0,17.0,6.0,2.833333333333333,14.0,2292,2589,False,False,False
房源929,531.1,27792.0,锦江区,191.1,2室1厅2卫,29/11,1990.0,精装,西,无,2367,2.0,1.0,2.0,29.0,11.0,2.636363636363636,34.0,2259,1539,False,False,False
房源930,174.6,11852.0,温江区,147.3,4室2厅1卫,16/25,2008.0,简装,东南,有,1114,4.0,2.0,1.0,16.0,25.0,0.64,16.0,3712,1574,False,False,False
房源931,395.7,20483.0,高新区,193.2,3室1厅1卫,8/11,2022.0,毛坯,南,无,712,3.0,1.0,1.0,8.0,11.0,0.7272727272727273,2.0,1489,425,True,True,True
房源932,113.9,15673.0,温江区,72.7,2室2厅1卫,7/26,1993.0,精装,南,有,2015,2.0,2.0,1.0,7.0,26.0,0.2692307692307692,31.0,2762,516,False,True,False
房源933,212.4,17470.0,金牛区,121.6,1室2厅2卫,24/22,1992.0,简装,东北,有,787,1.0,2.0,2.0,24.0,22.0,1.0909090909090908,32.0,2982,3677,False,False,True
房源934,438.0,31222.0,金牛区,140.3,3室1厅1卫,25/19,2016.0,精装,北,无,712,3.0,1.0,1.0,25.0,19.0,1.3157894736842106,8.0,1451,1508,True,False,True
房源935,144.0,10485.0,高新区,137.3,3室2厅1卫,26/10,2017.0,精装,西南,无,2407,3.0,2.0,1.0,26.0,10.0,2.6,7.0,1222,3410,True,False,False
房源936,212.3,19269.0,温江区,110.2,1室2厅2卫,9/4,1995.0,毛坯,南,有,2513,1.0,2.0,2.0,9.0,4.0,2.25,29.0,3889,1546,False,False,False
房源937,204.8,20338.0,天府新区,100.7,4室2厅2卫,23/15,1995.0,精装,西北,有,1881,4.0,2.0,2.0,23.0,15.0,1.5333333333333334,29.0,2579,3555,False,False,False
房源938,161.7,23429.0,金牛区,69.0,3室1厅1卫,13/25,2012.0,精装,南,有,1910,3.0,1.0,1.0,13.0,25.0,0.52,12.0,3217,2842,False,False,False
房源939,201.2,18490.0,金牛区,108.8,2室1厅2卫,2/2,2022.0,毛坯,南,有,2691,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2832,2774,False,False,False
房源940,145.4,19540.0,青羊区,74.4,3室1厅2卫,16/9,2005.0,毛坯,西,无,2796,3.0,1.0,2.0,16.0,9.0,1.7777777777777777,19.0,3876,3549,False,False,False
房源941,257.0,16042.0,温江区,160.2,2室1厅1卫,28/13,2013.0,毛坯,南,无,1647,2.0,1.0,1.0,28.0,13.0,2.1538461538461537,11.0,2000,1218,False,True,False
房源942,157.3,19346.0,金牛区,81.3,3室1厅1卫,3/9,1994.0,毛坯,东,有,2030,3.0,1.0,1.0,3.0,9.0,0.3333333333333333,30.0,785,3799,True,False,False
房源943,95.7,16284.0,成华区,58.8,2室2厅2卫,13/21,2002.0,简装,东南,有,2961,2.0,2.0,2.0,13.0,21.0,0.6190476190476191,22.0,3995,1617,False,False,False
房源944,280.5,21108.0,温江区,132.9,4室1厅1卫,22/2,2001.0,简装,东北,有,1252,4.0,1.0,1.0,22.0,2.0,11.0,23.0,2565,2498,False,False,False
房源945,225.0,16152.0,龙泉驿区,139.3,2室1厅2卫,8/27,1994.0,简装,南,有,674,2.0,1.0,2.0,8.0,27.0,0.2962962962962963,30.0,1268,2731,True,False,True
房源946,359.5,19886.0,青羊区,180.8,3室1厅1卫,9/16,2020.0,精装,西南,无,2010,3.0,1.0,1.0,9.0,16.0,0.5625,4.0,3557,1961,False,False,False
房源947,243.7,17854.0,金牛区,136.5,2室2厅2卫,2/6,2017.0,毛坯,西北,无,1112,2.0,2.0,2.0,2.0,6.0,0.3333333333333333,7.0,4789,607,False,True,False
房源948,240.6,23630.0,青羊区,101.8,2室1厅1卫,22/8,2017.0,毛坯,西南,有,769,2.0,1.0,1.0,22.0,8.0,2.75,7.0,2661,1659,False,False,True
房源949,302.5,17743.0,龙泉驿区,170.5,1室1厅2卫,26/28,2019.0,简装,南,有,368,1.0,1.0,2.0,26.0,28.0,0.9285714285714286,5.0,3793,2269,False,False,True
房源950,119.7,9135.0,高新区,131.0,1室1厅1卫,5/9,2007.0,精装,南,有,1383,1.0,1.0,1.0,5.0,9.0,0.5555555555555556,17.0,1446,3093,True,False,False
房源951,150.5,24310.0,高新区,61.9,4室2厅2卫,1/9,2016.0,精装,东,有,1023,4.0,2.0,2.0,1.0,9.0,0.1111111111111111,8.0,3835,1191,False,True,False
房源952,181.7,13471.0,温江区,134.9,1室2厅1卫,10/23,2015.0,精装,南,无,1225,1.0,2.0,1.0,10.0,23.0,0.4347826086956521,9.0,4650,674,False,True,False
房源953,274.3,14731.0,龙泉驿区,186.2,1室1厅2卫,4/3,2007.0,简装,南,有,1629,1.0,1.0,2.0,4.0,3.0,1.3333333333333333,17.0,1981,3379,True,False,False
房源954,164.3,15022.0,武侯区,109.4,2室1厅1卫,10/15,2022.0,精装,东南,有,1858,2.0,1.0,1.0,10.0,15.0,0.6666666666666666,2.0,2401,2333,False,False,False
房源955,234.8,24872.0,武侯区,94.4,2室2厅2卫,11/14,2014.0,精装,西南,有,1694,2.0,2.0,2.0,11.0,14.0,0.7857142857142857,10.0,3951,1664,False,False,False
房源956,52.4,7322.0,温江区,71.5,1室1厅1卫,6/12,2020.0,精装,东,无,346,1.0,1.0,1.0,6.0,12.0,0.5,4.0,4564,428,False,True,True
房源958,267.5,23280.0,青羊区,114.9,1室1厅2卫,16/3,2022.0,简装,东,无,1660,1.0,1.0,2.0,16.0,3.0,5.333333333333333,2.0,554,1314,True,True,False
房源959,266.5,19116.0,青羊区,139.4,3室2厅1卫,2/11,2021.0,毛坯,西南,无,2278,3.0,2.0,1.0,2.0,11.0,0.1818181818181818,3.0,2323,2099,False,False,False
房源960,110.1,17726.0,高新区,62.1,2室1厅1卫,29/9,2007.0,毛坯,南,无,2500,2.0,1.0,1.0,29.0,9.0,3.2222222222222223,17.0,3962,3016,False,False,False
房源961,370.9,19428.0,武侯区,190.9,2室2厅2卫,3/29,2006.0,简装,西南,有,2343,2.0,2.0,2.0,3.0,29.0,0.1034482758620689,18.0,3579,3723,False,False,False
房源962,336.5,20606.0,双流区,163.3,4室2厅1卫,18/20,1996.0,毛坯,西南,有,2039,4.0,2.0,1.0,18.0,20.0,0.9,28.0,1332,1681,True,False,False
房源963,292.9,21226.0,金牛区,138.0,2室2厅2卫,15/14,2019.0,精装,东,有,1029,2.0,2.0,2.0,15.0,14.0,1.0714285714285714,5.0,4908,816,False,True,False
房源964,362.2,20778.0,金牛区,174.3,3室2厅2卫,2/17,2001.0,精装,东北,有,2792,3.0,2.0,2.0,2.0,17.0,0.1176470588235294,23.0,3306,1818,False,False,False
房源965,114.4,18448.0,金牛区,62.0,4室1厅1卫,22/26,2000.0,精装,北,有,326,4.0,1.0,1.0,22.0,26.0,0.8461538461538461,24.0,2990,385,False,True,True
房源966,206.7,17013.0,高新区,121.5,2室1厅2卫,8/10,1993.0,精装,东,有,2848,2.0,1.0,2.0,8.0,10.0,0.8,31.0,827,1498,True,True,False
房源967,249.2,17244.0,龙泉驿区,144.5,3室2厅1卫,26/18,2006.0,简装,东,有,364,3.0,2.0,1.0,26.0,18.0,1.4444444444444444,18.0,3810,3564,False,False,True
房源968,296.7,17025.0,天府新区,174.3,4室2厅1卫,25/29,2021.0,毛坯,东,无,1495,4.0,2.0,1.0,25.0,29.0,0.8620689655172413,3.0,3800,2658,False,False,False
房源969,396.5,23669.0,武侯区,167.5,4室2厅2卫,19/8,2009.0,毛坯,西,有,1557,4.0,2.0,2.0,19.0,8.0,2.375,15.0,4175,1442,False,True,False
房源970,192.1,20968.0,武侯区,91.6,4室1厅2卫,28/8,2020.0,精装,东北,有,745,4.0,1.0,2.0,28.0,8.0,3.5,4.0,3554,3589,False,False,True
房源972,146.2,21280.0,青羊区,68.7,1室2厅2卫,12/22,1990.0,毛坯,西,无,2358,1.0,2.0,2.0,12.0,22.0,0.5454545454545454,34.0,2643,2774,False,False,False
房源973,344.0,18974.0,锦江区,181.3,1室2厅1卫,17/4,1992.0,简装,东,无,1518,1.0,2.0,1.0,17.0,4.0,4.25,32.0,1811,2293,True,False,False
房源974,350.2,17906.0,温江区,195.6,2室2厅2卫,17/14,2011.0,毛坯,北,无,1573,2.0,2.0,2.0,17.0,14.0,1.2142857142857142,13.0,3691,3785,False,False,False
房源975,123.0,16057.0,青羊区,76.6,1室1厅2卫,19/9,2006.0,精装,东,无,1487,1.0,1.0,2.0,19.0,9.0,2.111111111111111,18.0,3038,2461,False,False,False
房源976,373.9,23621.0,龙泉驿区,158.3,1室1厅2卫,21/12,2003.0,精装,南,有,1999,1.0,1.0,2.0,21.0,12.0,1.75,21.0,4483,3516,False,False,False
房源977,127.3,22738.0,温江区,56.0,1室2厅2卫,5/11,2002.0,简装,北,有,2604,1.0,2.0,2.0,5.0,11.0,0.4545454545454545,22.0,664,3909,True,False,False
房源978,156.6,14136.0,武侯区,110.8,2室1厅2卫,20/3,1991.0,毛坯,西,有,2872,2.0,1.0,2.0,20.0,3.0,6.666666666666667,33.0,4777,602,False,True,False
房源979,255.2,20035.0,龙泉驿区,127.4,4室1厅1卫,21/15,2002.0,简装,西北,有,1349,4.0,1.0,1.0,21.0,15.0,1.4,22.0,1322,3091,True,False,False
房源980,180.2,13142.0,温江区,137.1,1室1厅2卫,14/11,2005.0,简装,西南,有,1081,1.0,1.0,2.0,14.0,11.0,1.2727272727272727,19.0,1443,887,True,True,False
房源981,211.4,11102.0,双流区,190.4,3室1厅1卫,20/8,2007.0,精装,西南,有,1254,3.0,1.0,1.0,20.0,8.0,2.5,17.0,4925,1286,False,True,False
房源982,224.2,14866.0,双流区,150.8,1室2厅1卫,4/27,1996.0,毛坯,东北,有,687,1.0,2.0,1.0,4.0,27.0,0.1481481481481481,28.0,1274,2163,True,False,True
房源983,272.7,22312.0,成华区,122.2,2室1厅2卫,12/8,2019.0,精装,西北,有,575,2.0,1.0,2.0,12.0,8.0,1.5,5.0,2698,644,False,True,True
房源984,390.4,22766.0,天府新区,171.5,4室1厅2卫,6/15,1996.0,毛坯,东南,有,1921,4.0,1.0,2.0,6.0,15.0,0.4,28.0,3656,1113,False,True,False
房源985,396.1,20565.0,双流区,192.6,3室2厅2卫,12/16,2004.0,精装,东北,无,1085,3.0,2.0,2.0,12.0,16.0,0.75,20.0,4742,2287,False,False,False
房源986,115.3,21625.0,武侯区,53.3,2室1厅2卫,16/27,2008.0,精装,北,有,2303,2.0,1.0,2.0,16.0,27.0,0.5925925925925926,16.0,4195,3148,False,False,False
房源987,406.3,20581.0,锦江区,197.4,1室2厅2卫,21/20,1991.0,毛坯,西,无,1341,1.0,2.0,2.0,21.0,20.0,1.05,33.0,3952,3372,False,False,False
房源988,93.0,14793.0,金牛区,62.9,4室2厅2卫,20/28,2002.0,毛坯,北,有,289,4.0,2.0,2.0,20.0,28.0,0.7142857142857143,22.0,1414,3518,True,False,True
房源989,347.2,20160.0,成华区,172.2,4室1厅1卫,4/11,2020.0,精装,北,无,1540,4.0,1.0,1.0,4.0,11.0,0.3636363636363636,4.0,1808,1610,True,False,False
房源990,202.6,22002.0,金牛区,92.1,1室2厅1卫,13/29,2005.0,毛坯,西南,无,1080,1.0,2.0,1.0,13.0,29.0,0.4482758620689655,19.0,4677,2299,False,False,False
房源991,152.0,21771.0,天府新区,69.8,2室1厅1卫,9/4,1995.0,精装,东,有,1798,2.0,1.0,1.0,9.0,4.0,2.25,29.0,1013,1977,True,False,False
房源992,277.8,23945.0,温江区,116.0,2室2厅1卫,12/9,2017.0,毛坯,南,有,1815,2.0,2.0,1.0,12.0,9.0,1.3333333333333333,7.0,2420,3424,False,False,False
房源993,315.8,21542.0,高新区,146.6,3室1厅1卫,13/16,2021.0,精装,东南,有,2693,3.0,1.0,1.0,13.0,16.0,0.8125,3.0,4094,1627,False,False,False
房源994,211.6,19757.0,双流区,107.1,2室1厅2卫,26/6,1999.0,精装,西,无,140,2.0,1.0,2.0,26.0,6.0,4.333333333333333,25.0,1909,1392,True,True,True
房源995,135.9,23351.0,锦江区,58.2,4室1厅2卫,10/13,2007.0,精装,北,无,2454,4.0,1.0,2.0,10.0,13.0,0.7692307692307693,17.0,3690,2708,False,False,False
房源996,250.0,17867.0,天府新区,139.9,3室2厅2卫,7/28,1993.0,简装,东南,无,1042,3.0,2.0,2.0,7.0,28.0,0.25,31.0,4991,3973,False,False,False
房源997,252.0,13591.0,金牛区,185.4,1室2厅2卫,26/19,1998.0,毛坯,北,有,437,1.0,2.0,2.0,26.0,19.0,1.368421052631579,26.0,2055,3591,False,False,True
房源998,184.7,17185.0,成华区,107.5,1室2厅2卫,24/19,1996.0,精装,西北,有,1437,1.0,2.0,2.0,24.0,19.0,1.263157894736842,28.0,1304,1309,True,True,False
房源999,117.6,14275.0,双流区,82.4,3室1厅2卫,17/13,1997.0,简装,西南,无,1198,3.0,1.0,2.0,17.0,13.0,1.3076923076923077,27.0,1779,1003,True,True,False
